,RegionName,State_x,Date,Price,Housing Inventory,UnemploymentRate,cases,deaths,cases_rate,death_rate,fully_vaccinated,fully_vaccinated_rate
2870,El Dorado County,CA,2022-02,680374.0,,,805.0,1.0,0.004168867621622183,5.178717542387803e-06,2800.0,0.014500409118685862
2871,Shasta County,CA,2022-02,374868.0,,,1281.0,10.0,0.007199662779260924,5.620345651257552e-05,2217.0,0.012460306308837968
2872,Imperial County,CA,2022-02,318347.0,,,1958.0,1.0,0.010216593877348693,5.217872256051427e-06,8027.0,0.041883860599324835
2873,Kings County,CA,2022-02,318962.0,,,2420.0,17.0,0.01546879394543734,0.00010866508143489044,3469.0,0.022174068676331465
2874,Madera County,CA,2022-02,399657.0,,,1933.0,1.0,0.012074533540717976,6.246525370262792e-06,4368.0,0.02728482281730785
2875,Napa County,CA,2022-02,886878.0,,,1334.0,5.0,0.009552315756308535,3.5803282444934556e-05,3502.0,0.02507661902443218
2876,Humboldt County,CA,2022-02,462754.0,,,937.0,0.0,0.006987427105549672,0.0,2488.0,0.018553595131918472
2877,Nevada County,CA,2022-02,663425.0,,,645.0,2.0,0.006534292371593558,2.0261371694863742e-05,1172.0,0.01187316381319014
2878,Sutter County,CA,2022-02,435704.0,,,688.0,5.0,0.0065060947355480535,4.728266522927364e-05,2663.0,0.025182747501111158
2879,Mendocino County,CA,2022-02,526736.0,,,606.0,3.0,0.006852180599056976,3.392168613394543e-05,1483.0,0.016768620178880367
2880,Yuba County,CA,2022-02,411564.0,,,656.0,2.0,0.008273426661621895,2.5223861773237483e-05,1853.0,0.023369907932904534
2881,Lake County,CA,2022-02,341145.0,,,731.0,2.0,0.011268517519384626,3.0830417289698016e-05,1222.0,0.0188373849640055
2882,Tehama County,CA,2022-02,328317.0,,,519.0,3.0,0.007877362070273963,4.553388479927146e-05,1030.0,0.01563330044774986
2883,Tuolumne County,CA,2022-02,401385.0,,,616.0,4.0,0.011766728429256365,7.640732746270367e-05,486.0,0.009283490286718488
2884,San Benito County,CA,2022-02,863117.0,,,537.0,0.0,0.008387741713785887,0.0,2508.0,0.03917403392583796
2885,Calaveras County,CA,2022-02,475770.0,,,321.0,2.0,0.007247849353112511,4.5157939894782e-05,605.0,0.013660276818171552
2886,Siskiyou County,CA,2022-02,279737.0,,,185.0,3.0,0.004208754208754209,6.825006825006825e-05,607.0,0.013809263809263794
2887,Amador County,CA,2022-02,427868.0,,,331.0,5.0,0.008590485583037035,0.00012976564324829358,399.0,0.010355298331213838
2888,Lassen County,CA,2022-02,226636.0,,,381.0,0.0,0.01267254282388159,0.0,202.0,0.006718775985365036
2889,Del Norte County,CA,2022-02,336651.0,,,623.0,0.0,0.022606865519994197,0.0,332.0,0.012047318383046656
2890,Glenn County,CA,2022-02,334543.0,,,184.0,0.0,0.006269592476489027,0.0,624.0,0.021262096224614974
2891,Colusa County,CA,2022-02,329797.0,,,131.0,0.0,0.0057982560970212035,0.0,522.0,0.023104501394237156
2892,Plumas County,CA,2022-02,360433.0,,,90.0,1.0,0.004737590145812497,5.263989050902774e-05,188.0,0.009896299415697222
2893,Inyo County,CA,2022-02,462155.0,,,74.0,0.0,0.004010188045304287,0.0,313.0,0.016962011597030303
2894,Mariposa County,CA,2022-02,384016.0,,,89.0,0.0,0.005001404889013766,0.0,173.0,0.009721831975273956
2895,Mono County,CA,2022-02,611957.0,,,67.0,0.0,0.004799083160232074,0.0,168.0,0.012033521954014761
2896,Trinity County,CA,2022-02,357120.0,,,38.0,0.0,0.0028455893365283815,0.0,206.0,0.01542608956118017
2897,Modoc County,CA,2022-02,167741.0,,,47.0,0.0,0.004960422163588391,0.0,86.0,0.009076517150395777
2898,Sierra County,CA,2022-02,325125.0,,,3.0,0.0,0.0009630818619582664,0.0,24.0,0.007704654895666132
2899,Alpine County,CA,2022-02,514170.0,,,2.0,0.0,0.0017905102954341987,0.0,0.0,0.0
