,RegionName,State_x,Date,Price,Housing Inventory,UnemploymentRate,cases,deaths,cases_rate,death_rate,fully_vaccinated,fully_vaccinated_rate
1753,San Mateo County,CA,2020-07,1405621.0,812.0,9.4,2847.0,11.0,0.0036593783298479055,1.4138799307455902e-05,0.0,0.0
1754,San Joaquin County,CA,2020-07,388909.0,705.0,13.8,9204.0,186.0,0.011761623932170033,0.0002376860116670607,0.0,0.0
1755,Stanislaus County,CA,2020-07,345677.0,435.0,12.9,7574.0,102.0,0.013469606244320234,0.0001813968625456382,0.0,0.0
1756,Sonoma County,CA,2020-07,650414.0,900.0,10.0,2251.0,27.0,0.004532202598113831,5.436227016840225e-05,0.0,0.0
1757,Tulare County,CA,2020-07,241881.0,517.0,15.0,5708.0,60.0,0.011783090398267628,0.00012385869374492952,0.0,0.0
1758,Santa Barbara County,CA,2020-07,663561.0,897.0,9.6,3034.0,35.0,0.0066480707666755024,7.6691653537786e-05,0.0,0.0
1759,Monterey County,CA,2020-07,623704.0,513.0,10.4,3343.0,13.0,0.007449880998012176,2.8970521380244783e-05,0.0,0.0
1760,Solano County,CA,2020-07,461191.0,415.0,12.1,2387.0,16.0,0.0053730402584101465,3.601535154359546e-05,0.0,0.0
1761,Placer County,CA,2020-07,531064.0,889.0,9.4,1322.0,6.0,0.00330141796151176,1.4983742639236428e-05,0.0,0.0
1762,San Luis Obispo County,CA,2020-07,645719.0,750.0,9.9,1256.0,13.0,0.004504019909489282,4.661804046445912e-05,0.0,0.0
1763,Santa Cruz County,CA,2020-07,883541.0,375.0,10.6,853.0,1.0,0.003113150047992876,3.6496483563808627e-06,0.0,0.0
1764,Merced County,CA,2020-07,290715.0,421.0,13.9,4123.0,46.0,0.014344861178762786,0.0001600445341312365,0.0,0.0
1765,Marin County,CA,2020-07,1228688.0,418.0,9.1,2353.0,52.0,0.009022239263803682,0.0001993865030674847,0.0,0.0
1766,Butte County,CA,2020-07,332480.0,333.0,11.1,874.0,8.0,0.004013427071805446,3.6736174570301555e-05,0.0,0.0
1767,Yolo County,CA,2020-07,480871.0,241.0,9.1,1120.0,16.0,0.005008675741910094,7.155251059871563e-05,1.0,4.472031912419727e-06
1768,El Dorado County,CA,2020-07,474872.0,717.0,9.9,506.0,1.0,0.0026204310764482287,5.178717542387803e-06,0.0,0.0
1769,Shasta County,CA,2020-07,287364.0,464.0,10.1,273.0,4.0,0.0015343543627933114,2.248138260503021e-05,0.0,0.0
1770,Imperial County,CA,2020-07,229478.0,90.0,27.5,2161.0,114.0,0.011275821945327131,0.0005948374371898625,0.0,0.0
1771,Kings County,CA,2020-07,247161.0,156.0,12.4,2040.0,25.0,0.013039809772186854,0.00015980159034542713,0.0,0.0
1772,Madera County,CA,2020-07,298080.0,469.0,12.4,1870.0,31.0,0.011681002442391421,0.00019364228647814654,0.0,0.0
1773,Napa County,CA,2020-07,706206.0,384.0,10.7,692.0,5.0,0.004955174290378943,3.5803282444934556e-05,0.0,0.0
1774,Humboldt County,CA,2020-07,334496.0,222.0,10.6,104.0,0.0,0.000775552208086623,0.0,0.0,0.0
1775,Nevada County,CA,2020-07,479348.0,592.0,10.0,185.0,0.0,0.0018741768817748961,0.0,0.0,0.0
1776,Sutter County,CA,2020-07,328606.0,112.0,11.7,650.0,3.0,0.006146746479805574,2.8369599137564186e-05,0.0,0.0
1777,Mendocino County,CA,2020-07,414557.0,261.0,10.9,232.0,9.0,0.0026232770610251127,0.00010176505840183629,0.0,0.0
1778,Yuba County,CA,2020-07,300997.0,154.0,12.2,410.0,3.0,0.0051708916635136845,3.783579265985622e-05,0.0,0.0
1779,Lake County,CA,2020-07,252935.0,372.0,11.0,142.0,1.0,0.0021889596275685586,1.5415208644849008e-05,0.0,0.0
1780,Tehama County,CA,2020-07,248085.0,223.0,10.3,177.0,0.0,0.0026864992031570157,0.0,0.0,0.0
1781,Tuolumne County,CA,2020-07,,365.0,12.2,104.0,2.0,0.001986590514030295,3.8203663731351835e-05,0.0,0.0
1782,San Benito County,CA,2020-07,640326.0,87.0,11.3,421.0,1.0,0.00657586454656212,1.5619630751929024e-05,0.0,0.0
1783,Calaveras County,CA,2020-07,336499.0,392.0,9.1,91.0,1.0,0.002054686265212581,2.2578969947391e-05,0.0,0.0
1784,Siskiyou County,CA,2020-07,217298.0,197.0,10.3,62.0,0.0,0.0014105014105014108,0.0,0.0,0.0
1785,Amador County,CA,2020-07,325369.0,214.0,11.6,155.0,1.0,0.004022734940697101,2.5953128649658716e-05,0.0,0.0
1786,Lassen County,CA,2020-07,177432.0,114.0,8.0,391.0,0.0,0.013005155496424416,0.0,0.0,0.0
1787,Del Norte County,CA,2020-07,274599.0,142.0,11.1,29.0,0.0,0.0010523260033384139,0.0,0.0,0.0
1788,Glenn County,CA,2020-07,256338.0,48.0,10.1,215.0,1.0,0.00732588251328881,3.4073872154831676e-05,0.0,0.0
1789,Colusa County,CA,2020-07,255377.0,45.0,13.5,282.0,4.0,0.012481742132518923,0.00017704598769530385,0.0,0.0
1790,Plumas County,CA,2020-07,279427.0,331.0,10.0,22.0,0.0,0.0011580775911986104,0.0,0.0,0.0
1791,Inyo County,CA,2020-07,369215.0,52.0,9.3,38.0,0.0,0.0020592857529940925,0.0,0.0,0.0
1792,Mariposa County,CA,2020-07,301033.0,103.0,11.3,27.0,0.0,0.0015172801348693455,0.0,0.0,0.0
1793,Mono County,CA,2020-07,473847.0,204.0,13.7,100.0,0.0,0.007162810686913546,0.0,0.0,0.0
1794,Trinity County,CA,2020-07,282286.0,145.0,8.0,8.0,0.0,0.0005990714392691329,0.0,0.0,0.0
1795,Modoc County,CA,2020-07,133465.0,59.0,7.8,5.0,0.0,0.0005277044854881266,0.0,0.0,0.0
1796,Sierra County,CA,2020-07,248251.0,41.0,8.6,2.0,0.0,0.0006420545746388443,0.0,0.0,0.0
1797,Alpine County,CA,2020-07,419179.0,51.0,14.5,1.0,0.0,0.0008952551477170994,0.0,0.0,0.0
1798,Los Angeles County,CA,2020-08,672028.0,10085.0,16.6,41844.0,1131.0,0.004079333899874991,0.00011026017208580951,13.0,1.2673582998368907e-06
1799,San Diego County,CA,2020-08,634635.0,3863.0,10.8,7961.0,129.0,0.0023620215652776604,3.8274184388998624e-05,18.0,5.340583868232367e-06
1800,Orange County,CA,2020-08,772572.0,4368.0,10.7,6930.0,370.0,0.0021464950337910355,0.00011460363095276809,6.0,1.858437258693537e-06
1801,Riverside County,CA,2020-08,416115.0,4000.0,11.6,8709.0,286.0,0.0035285609232844914,0.00011587649834187212,3.0,1.2154877448448127e-06
1802,San Bernardino County,CA,2020-08,375819.0,2942.0,11.3,9369.0,291.0,0.0042252225356025404,0.00013123489783972025,1.0,4.509790303770455e-07
1803,Santa Clara County,CA,2020-08,1274282.0,1663.0,8.1,5900.0,60.0,0.0029985998063616045,3.0494235318931594e-05,4.0,2.0329490212621058e-06
1804,Alameda County,CA,2020-08,917758.0,1458.0,10.6,5351.0,99.0,0.00317399871640194,5.872283179289701e-05,2.0,1.18631983419994e-06
1805,Sacramento County,CA,2020-08,406837.0,1358.0,10.9,5929.0,184.0,0.0037813102887482254,0.00011734880977056392,7.0,4.464356893445369e-06
1806,Contra Costa County,CA,2020-08,715994.0,1263.0,10.5,4371.0,64.0,0.003767781887580285,5.516770551478797e-05,9.0,8.332622187129431e-06
1807,Fresno County,CA,2020-08,284047.0,799.0,11.5,6184.0,169.0,0.005990930289558402,0.0001637236770594065,0.0,0.0
1808,Kern County,CA,2020-08,245383.0,1266.0,13.0,5059.0,151.0,0.005455912153235746,0.0001628469529825258,0.0,0.0
1809,Ventura County,CA,2020-08,634426.0,1013.0,9.8,2668.0,41.0,0.003128712267530697,4.807991115770562e-05,2.0,2.345361519888079e-06
1810,San Francisco County,CA,2020-08,1428662.0,1482.0,9.7,2477.0,24.0,0.0027760344286546826,2.6897386470614605e-05,0.0,0.0
1811,San Mateo County,CA,2020-08,1429048.0,885.0,8.3,2223.0,16.0,0.0028573228054976797,2.0565526265390404e-05,1.0,1.2853453915869003e-06
1812,San Joaquin County,CA,2020-08,391939.0,620.0,12.2,3976.0,179.0,0.00508085796982921,0.00022874083918496705,2.0,2.5557635663124805e-06
1813,Stanislaus County,CA,2020-08,347982.0,375.0,11.2,3587.0,134.0,0.006379122999521612,0.00023830568216779926,0.0,0.0
1814,Sonoma County,CA,2020-08,654638.0,790.0,8.7,2374.0,49.0,0.004779852939992108,9.865745326858181e-05,0.0,0.0
1815,Tulare County,CA,2020-08,245052.0,483.0,13.1,3491.0,59.0,0.007206511664392482,0.000121794382182514,0.0,0.0
1816,Santa Barbara County,CA,2020-08,667725.0,849.0,8.3,1529.0,35.0,0.003350329664550707,7.669165353778598e-05,0.0,0.0
1817,Monterey County,CA,2020-08,627702.0,455.0,8.8,2767.0,31.0,0.006166264050702869,6.908355098366062e-05,0.0,0.0
1818,Solano County,CA,2020-08,461224.0,382.0,11.0,1309.0,18.0,0.002946505948160403,4.05172704865449e-05,0.0,0.0
1819,Placer County,CA,2020-08,535153.0,831.0,8.2,852.0,17.0,0.002127691454771573,4.245393747783655e-05,0.0,0.0
1820,San Luis Obispo County,CA,2020-08,651666.0,687.0,8.6,1042.0,10.0,0.0037366152433820324,3.586003112650702e-05,0.0,0.0
1821,Santa Cruz County,CA,2020-08,898680.0,331.0,9.2,601.0,3.0,0.002193438662184899,1.0948945069142587e-05,0.0,0.0
1822,Merced County,CA,2020-08,295122.0,307.0,11.9,2255.0,65.0,0.007845661401433446,0.00022614988518544294,0.0,0.0
1823,Marin County,CA,2020-08,1246341.0,392.0,7.8,855.0,26.0,0.0032783742331288336,9.969325153374233e-05,1.0,3.834355828220859e-06
1824,Butte County,CA,2020-08,335993.0,330.0,9.8,1250.0,22.0,0.005740027276609617,0.0001010244800683293,0.0,0.0
1825,Yolo County,CA,2020-08,483581.0,220.0,7.9,688.0,13.0,0.0030767579557447722,5.8136414861456454e-05,3.0,1.3416095737259181e-05
1826,El Dorado County,CA,2020-08,484153.0,549.0,8.5,224.0,1.0,0.001160032729494868,5.178717542387803e-06,1.0,5.178717542387804e-06
1827,Shasta County,CA,2020-08,289916.0,408.0,8.7,144.0,3.0,0.0008093297737810874,1.6861036953772656e-05,0.0,0.0
1828,Imperial County,CA,2020-08,234830.0,86.0,24.8,957.0,34.0,0.004993503749041218,0.00017740765670574851,0.0,0.0
1829,Kings County,CA,2020-08,250878.0,109.0,11.0,1624.0,16.0,0.010380711308838945,0.00010227301782107335,0.0,0.0
1830,Madera County,CA,2020-08,301330.0,403.0,10.5,1113.0,44.0,0.006952382737102486,0.0002748471162915629,0.0,0.0
1831,Napa County,CA,2020-08,710469.0,327.0,9.3,333.0,3.0,0.002384498610832641,2.1481969466960733e-05,0.0,0.0
1832,Humboldt County,CA,2020-08,337734.0,215.0,9.4,161.0,0.0,0.0012006144759802535,0.0,0.0,0.0
1833,Nevada County,CA,2020-08,490804.0,507.0,8.6,121.0,3.0,0.0012258129875392563,3.039205754229561e-05,0.0,0.0
1834,Sutter County,CA,2020-08,328915.0,112.0,10.1,548.0,4.0,0.00518218010912839,3.7826132183418914e-05,0.0,0.0
1835,Mendocino County,CA,2020-08,423427.0,221.0,9.5,341.0,7.0,0.0038557649905584645,7.915060097920602e-05,0.0,0.0
1836,Yuba County,CA,2020-08,302866.0,134.0,10.8,402.0,1.0,0.005069996216420733,1.2611930886618741e-05,0.0,0.0
1837,Lake County,CA,2020-08,254328.0,288.0,9.5,129.0,2.0,0.0019885619151855222,3.0830417289698016e-05,0.0,0.0
1838,Tehama County,CA,2020-08,248555.0,214.0,8.9,165.0,1.0,0.0025043636639599308,1.5177961599757153e-05,0.0,0.0
1839,Tuolumne County,CA,2020-08,,290.0,10.7,56.0,0.0,0.0010697025844778512,0.0,0.0,0.0
1840,San Benito County,CA,2020-08,649358.0,76.0,9.6,444.0,3.0,0.006935116053856487,4.685889225578707e-05,0.0,0.0
1841,Calaveras County,CA,2020-08,338926.0,326.0,7.8,123.0,8.0,0.0027772133035290935,0.000180631759579128,0.0,0.0
1842,Siskiyou County,CA,2020-08,218427.0,189.0,9.1,43.0,0.0,0.0009782509782509784,0.0,0.0,0.0
1843,Amador County,CA,2020-08,330489.0,169.0,9.8,86.0,15.0,0.002231969063870649,0.0003892969297448807,0.0,0.0
1844,Lassen County,CA,2020-08,178162.0,100.0,6.8,85.0,0.0,0.002827207716614002,0.0,0.0,0.0
1845,Del Norte County,CA,2020-08,275523.0,146.0,9.8,28.0,1.0,0.0010160388997750203,3.628710356339357e-05,0.0,0.0
1846,Glenn County,CA,2020-08,257821.0,42.0,8.6,99.0,2.0,0.003373313343328336,6.814774430966335e-05,0.0,0.0
1847,Colusa County,CA,2020-08,257267.0,31.0,10.7,99.0,2.0,0.004381888195458772,8.852299384765193e-05,0.0,0.0
1848,Plumas County,CA,2020-08,281027.0,286.0,8.5,9.0,0.0,0.00047375901458124965,0.0,0.0,0.0
1849,Inyo County,CA,2020-08,370023.0,31.0,8.0,109.0,13.0,0.005906898607272529,0.0007044924944453474,0.0,0.0
1850,Mariposa County,CA,2020-08,302775.0,106.0,10.0,12.0,0.0,0.000674346726608598,0.0,0.0,0.0
1851,Mono County,CA,2020-08,476614.0,171.0,11.0,14.0,1.0,0.0010027934961678961,7.162810686913545e-05,0.0,0.0
1852,Trinity County,CA,2020-08,284373.0,130.0,6.9,21.0,0.0,0.0015725625280814737,0.0,0.0,0.0
1853,Modoc County,CA,2020-08,134225.0,59.0,6.7,12.0,0.0,0.001266490765171504,0.0,0.0,0.0
1854,Sierra County,CA,2020-08,248268.0,39.0,7.7,3.0,0.0,0.0009630818619582664,0.0,0.0,0.0
1855,Alpine County,CA,2020-08,419977.0,39.0,11.6,0.0,0.0,0.0,0.0,0.0,0.0
1856,Los Angeles County,CA,2020-09,683187.0,10482.0,11.9,27710.0,647.0,0.002701422960652327,6.307544769188218e-05,214.0,2.0895163763977475e-05
1857,San Diego County,CA,2020-09,644814.0,3839.0,9.6,8576.0,102.0,0.002544491514108932,3.026330858665008e-05,204.0,6.052661717330025e-05
1858,Orange County,CA,2020-09,782708.0,4171.0,9.6,5264.0,193.0,0.0016304689549604633,5.977973182130875e-05,42.0,1.300906081085475e-05
1859,Riverside County,CA,2020-09,422029.0,4031.0,10.6,6612.0,125.0,0.002678934989637967,5.064532270186719e-05,20.0,8.373360020042039e-06
1860,San Bernardino County,CA,2020-09,381448.0,2820.0,10.5,6361.0,131.0,0.002868677612228387,5.9078252979392953e-05,5.0,2.5555478388032583e-06
1861,Santa Clara County,CA,2020-09,1294719.0,1659.0,7.4,3669.0,61.0,0.0018647224897526656,3.1002472574247115e-05,49.0,2.4903625510460823e-05
1862,Alameda County,CA,2020-09,935910.0,1401.0,9.7,2590.0,77.0,0.0015362841852889224,4.567331361669766e-05,40.0,2.4121836628732104e-05
1863,Sacramento County,CA,2020-09,413459.0,1307.0,10.0,4258.0,119.0,0.0027156045217557687,7.589406718857124e-05,59.0,3.805332780603433e-05
1864,Contra Costa County,CA,2020-09,734367.0,1236.0,9.6,2617.0,39.0,0.0022558419583156267,3.361782054807391e-05,39.0,3.361782054807396e-05
1865,Fresno County,CA,2020-09,289571.0,826.0,10.5,3038.0,74.0,0.0029431510704525264,7.16896574106277e-05,2.0,1.937558308395343e-06
1866,Kern County,CA,2020-09,248673.0,1292.0,11.9,2278.0,49.0,0.002456724231087375,5.284437547115076e-05,1.0,1.0784566422683826e-06
1867,Ventura County,CA,2020-09,644826.0,937.0,8.8,2111.0,33.0,0.0024755290842418684,3.8698465078153304e-05,8.0,9.38144607955232e-06
1868,San Francisco County,CA,2020-09,1429761.0,1702.0,9.0,1616.0,35.0,0.0018110906890213838,3.9225355269646294e-05,12.0,1.3448693235307297e-05
1869,San Mateo County,CA,2020-09,1435245.0,941.0,7.6,1627.0,13.0,0.002091256952111887,1.6709490090629706e-05,14.0,1.885173240994121e-05
1870,San Joaquin County,CA,2020-09,399859.0,612.0,11.3,1725.0,71.0,0.0022043460759445144,9.072960660409302e-05,6.0,7.66729069893744e-06
1871,Stanislaus County,CA,2020-09,352452.0,389.0,10.3,1311.0,68.0,0.002331483203895409,0.00012093124169709211,4.0,7.113602452770124e-06
1872,Sonoma County,CA,2020-09,666675.0,698.0,7.8,1820.0,31.0,0.00366441969283304,6.241593982298034e-05,2.0,4.0268348272890554e-06
1873,Tulare County,CA,2020-09,248082.0,479.0,12.1,1813.0,30.0,0.0037425968626592864,6.192934687246476e-05,0.0,0.0
1874,Santa Barbara County,CA,2020-09,675756.0,763.0,7.5,943.0,13.0,0.002066292265318062,2.848547131403479e-05,1.0,2.1911901010795994e-06
1875,Monterey County,CA,2020-09,635008.0,423.0,8.1,1833.0,12.0,0.004084843514614514,2.6742019735610572e-05,0.0,0.0
1876,Solano County,CA,2020-09,465571.0,355.0,10.1,869.0,24.0,0.001956083780711528,5.4023027315393194e-05,2.0,4.501918942949432e-06
1877,Placer County,CA,2020-09,543087.0,841.0,7.2,547.0,20.0,0.0013660178706103874,4.9945808797454775e-05,8.0,2.1643183812230403e-05
1878,San Luis Obispo County,CA,2020-09,659907.0,598.0,7.5,634.0,6.0,0.0022735259734205445,2.151601867590421e-05,1.0,3.5860031126507016e-06
1879,Santa Cruz County,CA,2020-09,915380.0,289.0,8.3,580.0,6.0,0.0021167960467009007,2.1897890138285178e-05,2.0,7.299296712761726e-06
1880,Merced County,CA,2020-09,298744.0,284.0,10.6,807.0,27.0,0.0028077378053023455,9.393918307703012e-05,2.0,6.9584580057059354e-06
1881,Marin County,CA,2020-09,1265328.0,428.0,7.0,525.0,22.0,0.002013036809815951,8.435582822085888e-05,4.0,1.5337423312883433e-05
1882,Butte County,CA,2020-09,341196.0,310.0,9.0,555.0,16.0,0.0025485721108146724,7.347234914060312e-05,4.0,1.836808728515078e-05
1883,Yolo County,CA,2020-09,486675.0,205.0,7.3,327.0,2.0,0.0014623544353612507,8.944063824839454e-06,17.0,7.751521981527523e-05
1884,El Dorado County,CA,2020-09,498686.0,548.0,7.7,215.0,2.0,0.0011134242716133776,1.0357435084775607e-05,4.0,2.071487016955121e-05
1885,Shasta County,CA,2020-09,294793.0,400.0,8.0,710.0,13.0,0.0039904454123928625,7.306449346634818e-05,134.0,0.0007568732143693502
1886,Imperial County,CA,2020-09,240767.0,83.0,22.2,677.0,21.0,0.003532499517346816,0.00010957531737707999,2.0,1.0435744512102856e-05
1887,Kings County,CA,2020-09,254769.0,137.0,10.4,1604.0,7.0,0.010252870036562604,4.474444529671959e-05,0.0,0.0
1888,Madera County,CA,2020-09,304855.0,399.0,9.6,690.0,16.0,0.004310102505481326,9.994440592420467e-05,0.0,0.0
1889,Napa County,CA,2020-09,720507.0,322.0,8.3,266.0,0.0,0.0019047346260705183,0.0,0.0,0.0
1890,Humboldt County,CA,2020-09,341047.0,192.0,8.1,92.0,3.0,0.000686065414845859,2.2371698310191054e-05,0.0,0.0
1891,Nevada County,CA,2020-09,504198.0,520.0,7.7,94.0,1.0,0.0009522844696585962,1.0130685847431871e-05,1.0,1.0130685847431871e-05
1892,Sutter County,CA,2020-09,331660.0,103.0,9.4,272.0,1.0,0.0025721769884724855,9.456533045854729e-06,0.0,0.0
1893,Mendocino County,CA,2020-09,432113.0,222.0,8.6,273.0,2.0,0.0030868734381890345,2.2614457422630288e-05,0.0,0.0
1894,Yuba County,CA,2020-09,306499.0,121.0,10.1,195.0,3.0,0.0024593265228906535,3.783579265985622e-05,1.0,1.2611930886618741e-05
1895,Lake County,CA,2020-09,260334.0,291.0,8.9,232.0,7.0,0.003576328405604969,0.00010790646051394307,0.0,0.0
1896,Tehama County,CA,2020-09,250926.0,224.0,8.1,200.0,4.0,0.0030355923199514305,6.071184639902861e-05,12.0,0.00018719485973033817
1897,Tuolumne County,CA,2020-09,,285.0,9.6,22.0,2.0,0.00042024030104487035,3.8203663731351835e-05,0.0,0.0
1898,San Benito County,CA,2020-09,654605.0,69.0,8.9,191.0,4.0,0.0029833494736184437,6.24785230077161e-05,0.0,0.0
1899,Calaveras County,CA,2020-09,343832.0,347.0,7.3,43.0,9.0,0.0009708957077378132,0.000203210729526519,0.0,0.0
1900,Siskiyou County,CA,2020-09,220203.0,162.0,8.0,23.0,0.0,0.0005232505232505233,0.0,4.0,9.100009100009098e-05
1901,Amador County,CA,2020-09,335190.0,166.0,8.9,25.0,0.0,0.000648828216241468,0.0,0.0,0.0
1902,Lassen County,CA,2020-09,178842.0,103.0,6.3,26.0,0.0,0.0008647929486113423,0.0,1.0,3.326126725428239e-05
1903,Del Norte County,CA,2020-09,271980.0,129.0,8.9,30.0,0.0,0.0010886131069018073,0.0,0.0,0.0
1904,Glenn County,CA,2020-09,259632.0,50.0,7.6,127.0,0.0,0.0043273817636636245,0.0,1.0,5.678978692471946e-05
1905,Colusa County,CA,2020-09,259460.0,33.0,10.0,59.0,0.0,0.0026114283185057325,0.0,0.0,0.0
1906,Plumas County,CA,2020-09,282683.0,245.0,7.8,8.0,0.0,0.0004211191240722219,0.0,0.0,0.0
1907,Inyo County,CA,2020-09,370730.0,32.0,7.5,15.0,1.0,0.0008128759551292471,5.419173034194982e-05,0.0,0.0
1908,Mariposa County,CA,2020-09,305210.0,100.0,9.5,4.0,0.0,0.00022478224220286598,0.0,0.0,0.0
1909,Mono County,CA,2020-09,480301.0,124.0,10.0,6.0,0.0,0.0004297686412148127,0.0,0.0,0.0
1910,Trinity County,CA,2020-09,287210.0,129.0,6.5,11.0,0.0,0.0008237232289950577,0.0,1.0,7.48839299086416e-05
1911,Modoc County,CA,2020-09,135204.0,57.0,6.1,11.0,0.0,0.0011609498680738787,0.0,0.0,0.0
1912,Sierra County,CA,2020-09,248779.0,31.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0
1913,Alpine County,CA,2020-09,421041.0,43.0,11.0,1.0,0.0,0.0008952551477170994,0.0,0.0,0.0
1914,Los Angeles County,CA,2020-10,693188.0,10950.0,10.8,38362.0,472.0,0.003739876853718678,4.6014855194077883e-05,142.0,1.3875948564880852e-05
1915,San Diego County,CA,2020-10,655932.0,3803.0,8.4,10231.0,96.0,0.0030355285308825194,2.848311396390596e-05,83.0,2.4724925315890566e-05
1916,Orange County,CA,2020-10,793156.0,4142.0,8.2,6535.0,129.0,0.0020241479142603775,3.9956401061911026e-05,28.0,8.879200235980228e-06
1917,Riverside County,CA,2020-10,427508.0,4125.0,9.3,9452.0,97.0,0.0038295967214243905,3.930077041664894e-05,8.0,3.511409040662794e-06
1918,San Bernardino County,CA,2020-10,387031.0,2871.0,9.4,11078.0,128.0,0.004995945698516911,5.772531588826181e-05,4.0,1.8039161215081824e-06
1919,Santa Clara County,CA,2020-10,1312779.0,1676.0,6.4,3867.0,48.0,0.0019653534663051407,2.4395388255145274e-05,13.0,6.607084319101845e-06
1920,Alameda County,CA,2020-10,950178.0,1476.0,8.4,2642.0,30.0,0.0015671285009781208,1.7794797512999094e-05,5.0,2.9657995854998495e-06
1921,Sacramento County,CA,2020-10,420493.0,1334.0,8.8,3825.0,68.0,0.0024394521596326473,4.336803839346929e-05,29.0,1.8495192844273653e-05
1922,Contra Costa County,CA,2020-10,745823.0,1281.0,8.4,2240.0,20.0,0.001930869693017579,1.7239907973371235e-05,5.0,4.597308792898996e-06
1923,Fresno County,CA,2020-10,292299.0,829.0,9.7,3240.0,36.0,0.0031388444596004567,3.487604955111618e-05,0.0,0.0
1924,Kern County,CA,2020-10,250874.0,1273.0,10.6,2299.0,32.0,0.002479371820575012,3.451061255258824e-05,0.0,0.0
1925,Ventura County,CA,2020-10,652484.0,972.0,7.6,1800.0,10.0,0.0021108253678992716,1.1726807599440399e-05,5.0,5.863403799720199e-06
1926,San Francisco County,CA,2020-10,1424861.0,1899.0,7.6,1276.0,31.0,0.0014300443806876766,3.4742457524543866e-05,8.0,9.712945114388607e-06
1927,San Mateo County,CA,2020-10,1444833.0,994.0,6.6,1336.0,13.0,0.001717221443160099,1.6709490090629706e-05,2.0,2.5706907831738005e-06
1928,San Joaquin County,CA,2020-10,405524.0,597.0,10.2,2001.0,29.0,0.002557041448095637,3.7058571711530964e-05,1.0,1.2778817831562403e-06
1929,Stanislaus County,CA,2020-10,356457.0,421.0,9.4,1425.0,22.0,0.0025342208737993564,3.9124813490235684e-05,1.0,1.7784006131925314e-06
1930,Sonoma County,CA,2020-10,677384.0,788.0,6.9,2131.0,19.0,0.004290592508476488,3.825493085924602e-05,1.0,2.0134174136445273e-06
1931,Tulare County,CA,2020-10,250533.0,476.0,11.1,1718.0,21.0,0.0035464872642298156,4.335054281072534e-05,1.0,2.064311562415492e-06
1932,Santa Barbara County,CA,2020-10,686969.0,711.0,6.6,810.0,13.0,0.0017748639818744756,2.848547131403479e-05,0.0,1.4607934007197328e-06
1933,Monterey County,CA,2020-10,642708.0,415.0,7.4,1663.0,26.0,0.0037059982350266967,5.7941042760489546e-05,0.0,0.0
1934,Solano County,CA,2020-10,473446.0,349.0,9.0,1390.0,9.0,0.0031288336653498548,2.0258635243272445e-05,1.0,2.250959471474716e-06
1935,Placer County,CA,2020-10,552938.0,789.0,6.3,991.0,7.0,0.002474814825913883,1.7481033079109165e-05,3.0,9.156731612866704e-06
1936,San Luis Obispo County,CA,2020-10,667148.0,535.0,6.4,745.0,3.0,0.0026715723189247725,1.0758009337952104e-05,0.0,0.0
1937,Santa Cruz County,CA,2020-10,930898.0,283.0,7.4,536.0,15.0,0.001956211519020142,5.4744725345712946e-05,0.0,0.0
1938,Merced County,CA,2020-10,300842.0,310.0,9.7,802.0,13.0,0.0027903416602880803,4.522997703708858e-05,0.0,0.0
1939,Marin County,CA,2020-10,1279421.0,448.0,6.0,420.0,10.0,0.0016104294478527608,3.8343558282208584e-05,0.0,0.0
