,RegionName,State_x,Date,Price,Housing Inventory,UnemploymentRate,cases,deaths,cases_rate,death_rate,fully_vaccinated,fully_vaccinated_rate
966,Yuba County,CA,2019-05,277678.0,267.0,5.5,,,,,,
967,Lake County,CA,2019-05,251384.0,637.0,4.3,,,,,,
968,Tehama County,CA,2019-05,259054.0,361.0,5.1,,,,,,
969,Tuolumne County,CA,2019-05,,577.0,4.0,,,,,,
970,San Benito County,CA,2019-05,619501.0,144.0,4.5,,,,,,
971,Calaveras County,CA,2019-05,327209.0,662.0,3.3,,,,,,
972,Siskiyou County,CA,2019-05,217107.0,295.0,5.5,,,,,,
973,Amador County,CA,2019-05,323887.0,276.0,3.4,,,,,,
974,Lassen County,CA,2019-05,174706.0,160.0,4.1,,,,,,
975,Del Norte County,CA,2019-05,266263.0,105.0,5.0,,,,,,
976,Glenn County,CA,2019-05,250276.0,90.0,5.7,,,,,,
977,Colusa County,CA,2019-05,254717.0,68.0,10.5,,,,,,
978,Plumas County,CA,2019-05,281433.0,437.0,6.4,,,,,,
979,Inyo County,CA,2019-05,373283.0,62.0,3.0,,,,,,
980,Mariposa County,CA,2019-05,300150.0,153.0,3.8,,,,,,
981,Mono County,CA,2019-05,469361.0,218.0,3.5,,,,,,
982,Trinity County,CA,2019-05,284172.0,231.0,4.5,,,,,,
983,Modoc County,CA,2019-05,137442.0,65.0,5.7,,,,,,
984,Sierra County,CA,2019-05,246050.0,45.0,5.0,,,,,,
985,Alpine County,CA,2019-05,423388.0,72.0,5.9,,,,,,
986,Los Angeles County,CA,2019-06,633394.0,14902.0,4.5,,,,,,
987,San Diego County,CA,2019-06,595228.0,6926.0,3.4,,,,,,
988,Orange County,CA,2019-06,738861.0,7541.0,3.0,,,,,,
989,Riverside County,CA,2019-06,394977.0,8542.0,4.4,,,,,,
990,San Bernardino County,CA,2019-06,354191.0,7166.0,4.2,,,,,,
991,Santa Clara County,CA,2019-06,1241005.0,2327.0,2.7,,,,,,
992,Alameda County,CA,2019-06,892945.0,2078.0,3.2,,,,,,
993,Sacramento County,CA,2019-06,381639.0,2436.0,3.9,,,,,,
994,Contra Costa County,CA,2019-06,698025.0,2226.0,3.3,,,,,,
995,Fresno County,CA,2019-06,266290.0,1933.0,7.1,,,,,,
996,Kern County,CA,2019-06,228817.0,2655.0,8.1,,,,,,
997,Ventura County,CA,2019-06,615529.0,2041.0,3.7,,,,,,
998,San Francisco County,CA,2019-06,1426470.0,717.0,2.4,,,,,,
999,San Mateo County,CA,2019-06,1411604.0,788.0,2.2,,,,,,
1000,San Joaquin County,CA,2019-06,376144.0,1577.0,5.9,,,,,,
1001,Stanislaus County,CA,2019-06,326409.0,930.0,6.4,,,,,,
1002,Sonoma County,CA,2019-06,648591.0,1200.0,2.8,,,,,,
1003,Tulare County,CA,2019-06,226761.0,1013.0,9.3,,,,,,
1004,Santa Barbara County,CA,2019-06,640325.0,1522.0,3.4,,,,,,
1005,Monterey County,CA,2019-06,600235.0,835.0,4.8,,,,,,
1006,Solano County,CA,2019-06,450106.0,811.0,3.9,,,,,,
1007,Placer County,CA,2019-06,515699.0,1510.0,3.3,,,,,,
1008,San Luis Obispo County,CA,2019-06,631853.0,1087.0,3.0,,,,,,
1009,Santa Cruz County,CA,2019-06,878008.0,556.0,4.4,,,,,,
1010,Merced County,CA,2019-06,280860.0,927.0,8.2,,,,,,
1011,Marin County,CA,2019-06,1195276.0,615.0,2.5,,,,,,
1012,Butte County,CA,2019-06,333531.0,599.0,5.4,,,,,,
1013,Yolo County,CA,2019-06,472724.0,343.0,4.1,,,,,,
1014,El Dorado County,CA,2019-06,472471.0,1385.0,3.7,,,,,,
1015,Shasta County,CA,2019-06,280353.0,790.0,4.7,,,,,,
1016,Imperial County,CA,2019-06,221834.0,168.0,20.7,,,,,,
1017,Kings County,CA,2019-06,231973.0,437.0,8.0,,,,,,
1018,Madera County,CA,2019-06,278217.0,787.0,6.9,,,,,,
1019,Napa County,CA,2019-06,705490.0,489.0,2.8,,,,,,
1020,Humboldt County,CA,2019-06,328377.0,444.0,3.7,,,,,,
1021,Nevada County,CA,2019-06,482672.0,1112.0,3.4,,,,,,
1022,Sutter County,CA,2019-06,311627.0,196.0,7.1,,,,,,
1023,Mendocino County,CA,2019-06,410036.0,543.0,3.8,,,,,,
1024,Yuba County,CA,2019-06,280449.0,299.0,6.0,,,,,,
1025,Lake County,CA,2019-06,243843.0,666.0,4.9,,,,,,
1026,Tehama County,CA,2019-06,260818.0,392.0,5.7,,,,,,
1027,Tuolumne County,CA,2019-06,,654.0,4.5,,,,,,
1028,San Benito County,CA,2019-06,621443.0,142.0,4.8,,,,,,
1029,Calaveras County,CA,2019-06,326545.0,740.0,3.8,,,,,,
1030,Siskiyou County,CA,2019-06,217648.0,340.0,5.8,,,,,,
1031,Amador County,CA,2019-06,324848.0,296.0,3.8,,,,,,
1032,Lassen County,CA,2019-06,175409.0,170.0,4.7,,,,,,
1033,Del Norte County,CA,2019-06,266906.0,107.0,5.5,,,,,,
1034,Glenn County,CA,2019-06,251481.0,90.0,6.3,,,,,,
1035,Colusa County,CA,2019-06,255849.0,83.0,10.9,,,,,,
1036,Plumas County,CA,2019-06,282720.0,503.0,6.2,,,,,,
1037,Inyo County,CA,2019-06,375331.0,69.0,3.5,,,,,,
1038,Mariposa County,CA,2019-06,301063.0,164.0,4.1,,,,,,
1039,Mono County,CA,2019-06,470037.0,245.0,4.1,,,,,,
1040,Trinity County,CA,2019-06,284396.0,236.0,4.8,,,,,,
1041,Modoc County,CA,2019-06,137378.0,70.0,5.8,,,,,,
1042,Sierra County,CA,2019-06,245844.0,46.0,5.0,,,,,,
1043,Alpine County,CA,2019-06,423627.0,81.0,7.1,,,,,,
1044,Los Angeles County,CA,2019-07,631321.0,15137.0,5.0,,,,,,
1045,San Diego County,CA,2019-07,597516.0,7036.0,3.6,,,,,,
1046,Orange County,CA,2019-07,739691.0,7633.0,3.1,,,,,,
1047,Riverside County,CA,2019-07,395747.0,8287.0,4.7,,,,,,
1048,San Bernardino County,CA,2019-07,354017.0,7703.0,4.4,,,,,,
1049,Santa Clara County,CA,2019-07,1229454.0,2270.0,2.8,,,,,,
1050,Alameda County,CA,2019-07,893084.0,2076.0,3.3,,,,,,
1051,Sacramento County,CA,2019-07,381872.0,2503.0,4.1,,,,,,
1052,Contra Costa County,CA,2019-07,698397.0,2305.0,3.4,,,,,,
1053,Fresno County,CA,2019-07,267499.0,1892.0,7.3,,,,,,
1054,Kern County,CA,2019-07,229629.0,2693.0,8.5,,,,,,
1055,Ventura County,CA,2019-07,613761.0,2039.0,3.9,,,,,,
1056,San Francisco County,CA,2019-07,1424265.0,682.0,2.4,,,,,,
1057,San Mateo County,CA,2019-07,1410636.0,727.0,2.3,,,,,,
1058,San Joaquin County,CA,2019-07,376545.0,1640.0,6.2,,,,,,
1059,Stanislaus County,CA,2019-07,325234.0,906.0,6.4,,,,,,
1060,Sonoma County,CA,2019-07,650605.0,1272.0,3.0,,,,,,
1061,Tulare County,CA,2019-07,225845.0,1033.0,10.0,,,,,,
1062,Santa Barbara County,CA,2019-07,639028.0,1521.0,3.6,,,,,,
1063,Monterey County,CA,2019-07,598051.0,846.0,4.7,,,,,,
1064,Solano County,CA,2019-07,451569.0,828.0,4.1,,,,,,
1065,Placer County,CA,2019-07,514835.0,1599.0,3.4,,,,,,
1066,San Luis Obispo County,CA,2019-07,627567.0,1138.0,3.2,,,,,,
1067,Santa Cruz County,CA,2019-07,874261.0,623.0,4.4,,,,,,
1068,Merced County,CA,2019-07,280715.0,932.0,8.4,,,,,,
1069,Marin County,CA,2019-07,1190571.0,562.0,2.6,,,,,,
1070,Butte County,CA,2019-07,336689.0,648.0,5.6,,,,,,
1071,Yolo County,CA,2019-07,471621.0,368.0,4.3,,,,,,
1072,El Dorado County,CA,2019-07,473090.0,1453.0,3.7,,,,,,
1073,Shasta County,CA,2019-07,281861.0,784.0,4.9,,,,,,
1074,Imperial County,CA,2019-07,222539.0,141.0,22.6,,,,,,
1075,Kings County,CA,2019-07,231295.0,419.0,7.7,,,,,,
1076,Madera County,CA,2019-07,278945.0,807.0,7.2,,,,,,
1077,Napa County,CA,2019-07,701000.0,500.0,2.9,,,,,,
1078,Humboldt County,CA,2019-07,326818.0,455.0,4.0,,,,,,
1079,Nevada County,CA,2019-07,477651.0,1189.0,3.6,,,,,,
1080,Sutter County,CA,2019-07,312905.0,226.0,6.8,,,,,,
1081,Mendocino County,CA,2019-07,409311.0,535.0,4.0,,,,,,
1082,Yuba County,CA,2019-07,282275.0,326.0,6.2,,,,,,
1083,Lake County,CA,2019-07,241310.0,680.0,5.1,,,,,,
1084,Tehama County,CA,2019-07,261068.0,415.0,6.0,,,,,,
1085,Tuolumne County,CA,2019-07,,739.0,4.6,,,,,,
1086,San Benito County,CA,2019-07,622590.0,135.0,4.9,,,,,,
1087,Calaveras County,CA,2019-07,326164.0,778.0,3.9,,,,,,
1088,Siskiyou County,CA,2019-07,217140.0,339.0,5.7,,,,,,
1089,Amador County,CA,2019-07,325295.0,324.0,4.0,,,,,,
1090,Lassen County,CA,2019-07,175382.0,183.0,4.8,,,,,,
1091,Del Norte County,CA,2019-07,267810.0,119.0,6.0,,,,,,
1092,Glenn County,CA,2019-07,251083.0,94.0,6.5,,,,,,
1093,Colusa County,CA,2019-07,254727.0,73.0,10.3,,,,,,
1094,Plumas County,CA,2019-07,281577.0,575.0,6.2,,,,,,
1095,Inyo County,CA,2019-07,371111.0,75.0,3.5,,,,,,
1096,Mariposa County,CA,2019-07,300383.0,169.0,3.9,,,,,,
1097,Mono County,CA,2019-07,468708.0,301.0,3.8,,,,,,
1098,Trinity County,CA,2019-07,282727.0,239.0,4.8,,,,,,
1099,Modoc County,CA,2019-07,136537.0,80.0,6.1,,,,,,
1100,Sierra County,CA,2019-07,246056.0,50.0,4.9,,,,,,
1101,Alpine County,CA,2019-07,422585.0,89.0,7.2,,,,,,
1102,Los Angeles County,CA,2019-08,631279.0,14905.0,4.8,,,,,,
1103,San Diego County,CA,2019-08,599518.0,6731.0,3.5,,,,,,
1104,Orange County,CA,2019-08,741529.0,7235.0,3.0,,,,,,
1105,Riverside County,CA,2019-08,396516.0,8055.0,4.7,,,,,,
1106,San Bernardino County,CA,2019-08,354523.0,7690.0,4.1,,,,,,
1107,Santa Clara County,CA,2019-08,1220525.0,2123.0,2.7,,,,,,
1108,Alameda County,CA,2019-08,892331.0,2024.0,3.2,,,,,,
1109,Sacramento County,CA,2019-08,381447.0,2456.0,3.9,,,,,,
1110,Contra Costa County,CA,2019-08,698436.0,2178.0,3.3,,,,,,
1111,Fresno County,CA,2019-08,269145.0,1890.0,6.6,,,,,,
1112,Kern County,CA,2019-08,230526.0,2582.0,7.4,,,,,,
1113,Ventura County,CA,2019-08,613723.0,1905.0,3.9,,,,,,
1114,San Francisco County,CA,2019-08,1420409.0,732.0,2.3,,,,,,
1115,San Mateo County,CA,2019-08,1406537.0,731.0,2.2,,,,,,
1116,San Joaquin County,CA,2019-08,376912.0,1580.0,5.8,,,,,,
1117,Stanislaus County,CA,2019-08,325763.0,899.0,5.8,,,,,,
1118,Sonoma County,CA,2019-08,650672.0,1266.0,2.8,,,,,,
1119,Tulare County,CA,2019-08,225536.0,1029.0,9.3,,,,,,
1120,Santa Barbara County,CA,2019-08,639289.0,1481.0,3.3,,,,,,
1121,Monterey County,CA,2019-08,597757.0,836.0,4.3,,,,,,
1122,Solano County,CA,2019-08,452901.0,782.0,3.8,,,,,,
1123,Placer County,CA,2019-08,514677.0,1593.0,3.2,,,,,,
1124,San Luis Obispo County,CA,2019-08,626968.0,1111.0,3.0,,,,,,
1125,Santa Cruz County,CA,2019-08,868602.0,610.0,4.0,,,,,,
1126,Merced County,CA,2019-08,280865.0,897.0,7.3,,,,,,
1127,Marin County,CA,2019-08,1180612.0,557.0,2.5,,,,,,
1128,Butte County,CA,2019-08,338711.0,665.0,5.0,,,,,,
1129,Yolo County,CA,2019-08,473148.0,368.0,3.9,,,,,,
1130,El Dorado County,CA,2019-08,473180.0,1450.0,3.6,,,,,,
1131,Shasta County,CA,2019-08,281965.0,768.0,4.4,,,,,,
1132,Imperial County,CA,2019-08,222503.0,142.0,25.0,,,,,,
1133,Kings County,CA,2019-08,230522.0,416.0,7.0,,,,,,
1134,Madera County,CA,2019-08,279645.0,816.0,6.3,,,,,,
1135,Napa County,CA,2019-08,695104.0,502.0,2.7,,,,,,
1136,Humboldt County,CA,2019-08,326738.0,446.0,3.8,,,,,,
1137,Nevada County,CA,2019-08,475031.0,1191.0,3.4,,,,,,
1138,Sutter County,CA,2019-08,314452.0,227.0,5.9,,,,,,
1139,Mendocino County,CA,2019-08,408160.0,523.0,3.7,,,,,,
1140,Yuba County,CA,2019-08,283913.0,319.0,5.8,,,,,,
1141,Lake County,CA,2019-08,239153.0,683.0,4.6,,,,,,
1142,Tehama County,CA,2019-08,261491.0,421.0,5.6,,,,,,
1143,Tuolumne County,CA,2019-08,,769.0,4.3,,,,,,
1144,San Benito County,CA,2019-08,623917.0,126.0,4.4,,,,,,
1145,Calaveras County,CA,2019-08,325455.0,768.0,3.7,,,,,,
1146,Siskiyou County,CA,2019-08,216921.0,324.0,5.4,,,,,,
1147,Amador County,CA,2019-08,324914.0,338.0,3.7,,,,,,
1148,Lassen County,CA,2019-08,174952.0,193.0,4.3,,,,,,
1149,Del Norte County,CA,2019-08,269436.0,135.0,5.8,,,,,,
1150,Glenn County,CA,2019-08,250658.0,88.0,6.0,,,,,,
1151,Colusa County,CA,2019-08,253496.0,74.0,8.1,,,,,,
1152,Plumas County,CA,2019-08,279478.0,576.0,5.6,,,,,,
1153,Inyo County,CA,2019-08,367011.0,87.0,3.3,,,,,,
1154,Mariposa County,CA,2019-08,299653.0,164.0,3.7,,,,,,
1155,Mono County,CA,2019-08,468824.0,304.0,3.7,,,,,,
1156,Trinity County,CA,2019-08,282384.0,247.0,4.4,,,,,,
1157,Modoc County,CA,2019-08,135756.0,84.0,5.5,,,,,,
1158,Sierra County,CA,2019-08,246937.0,51.0,4.5,,,,,,
1159,Alpine County,CA,2019-08,421246.0,90.0,5.8,,,,,,
1160,Los Angeles County,CA,2019-09,632550.0,14521.0,4.3,,,,,,
1161,San Diego County,CA,2019-09,600093.0,6390.0,3.0,,,,,,
1162,Orange County,CA,2019-09,746932.0,6730.0,2.6,,,,,,
1163,Riverside County,CA,2019-09,396544.0,7848.0,4.1,,,,,,
1164,San Bernardino County,CA,2019-09,355221.0,7575.0,3.6,,,,,,
1165,Santa Clara County,CA,2019-09,1224697.0,2037.0,2.3,,,,,,
1166,Alameda County,CA,2019-09,892171.0,1951.0,2.7,,,,,,
1167,Sacramento County,CA,2019-09,382350.0,2437.0,3.3,,,,,,
1168,Contra Costa County,CA,2019-09,698877.0,2050.0,2.8,,,,,,
1169,Fresno County,CA,2019-09,269702.0,1856.0,5.8,,,,,,
1170,Kern County,CA,2019-09,230942.0,2399.0,6.4,,,,,,
1171,Ventura County,CA,2019-09,615692.0,1739.0,3.4,,,,,,
1172,San Francisco County,CA,2019-09,1416247.0,832.0,2.0,,,,,,
1173,San Mateo County,CA,2019-09,1410103.0,768.0,1.9,,,,,,
1174,San Joaquin County,CA,2019-09,376549.0,1586.0,5.0,,,,,,
1175,Stanislaus County,CA,2019-09,325938.0,909.0,5.0,,,,,,
1176,Sonoma County,CA,2019-09,649115.0,1217.0,2.4,,,,,,
1177,Tulare County,CA,2019-09,226067.0,1002.0,8.2,,,,,,
1178,Santa Barbara County,CA,2019-09,638256.0,1448.0,3.0,,,,,,
1179,Monterey County,CA,2019-09,596529.0,816.0,3.7,,,,,,
1180,Solano County,CA,2019-09,454373.0,749.0,3.3,,,,,,
1181,Placer County,CA,2019-09,516397.0,1554.0,2.8,,,,,,
1182,San Luis Obispo County,CA,2019-09,629580.0,1069.0,2.6,,,,,,
1183,Santa Cruz County,CA,2019-09,866789.0,586.0,3.4,,,,,,
1184,Merced County,CA,2019-09,280539.0,839.0,6.0,,,,,,
1185,Marin County,CA,2019-09,1173049.0,575.0,2.1,,,,,,
1186,Butte County,CA,2019-09,340070.0,649.0,4.1,,,,,,
1187,Yolo County,CA,2019-09,473357.0,365.0,3.3,,,,,,
1188,El Dorado County,CA,2019-09,472840.0,1415.0,3.0,,,,,,
1189,Shasta County,CA,2019-09,282162.0,760.0,3.9,,,,,,
1190,Imperial County,CA,2019-09,220772.0,147.0,22.5,,,,,,
1191,Kings County,CA,2019-09,230186.0,388.0,6.1,,,,,,
1192,Madera County,CA,2019-09,280995.0,811.0,5.4,,,,,,
1193,Napa County,CA,2019-09,694639.0,506.0,2.3,,,,,,
1194,Humboldt County,CA,2019-09,326776.0,422.0,3.0,,,,,,
1195,Nevada County,CA,2019-09,472795.0,1165.0,2.9,,,,,,
1196,Sutter County,CA,2019-09,318116.0,236.0,5.2,,,,,,
1197,Mendocino County,CA,2019-09,406780.0,498.0,3.2,,,,,,
1198,Yuba County,CA,2019-09,283882.0,298.0,5.1,,,,,,
1199,Lake County,CA,2019-09,244718.0,693.0,4.1,,,,,,
1200,Tehama County,CA,2019-09,262777.0,414.0,4.6,,,,,,
1201,Tuolumne County,CA,2019-09,,762.0,3.8,,,,,,
1202,San Benito County,CA,2019-09,625123.0,124.0,3.9,,,,,,
1203,Calaveras County,CA,2019-09,316910.0,776.0,3.2,,,,,,
1204,Siskiyou County,CA,2019-09,216606.0,312.0,4.6,,,,,,
1205,Amador County,CA,2019-09,324492.0,344.0,3.2,,,,,,
1206,Lassen County,CA,2019-09,174639.0,207.0,3.5,,,,,,
1207,Del Norte County,CA,2019-09,271119.0,151.0,5.0,,,,,,
1208,Glenn County,CA,2019-09,250199.0,94.0,4.7,,,,,,
1209,Colusa County,CA,2019-09,252378.0,74.0,7.1,,,,,,
1210,Plumas County,CA,2019-09,277257.0,561.0,4.8,,,,,,
1211,Inyo County,CA,2019-09,362687.0,94.0,2.8,,,,,,
1212,Mariposa County,CA,2019-09,299269.0,158.0,3.2,,,,,,
1213,Mono County,CA,2019-09,469470.0,304.0,3.5,,,,,,
1214,Trinity County,CA,2019-09,282221.0,247.0,4.0,,,,,,
1215,Modoc County,CA,2019-09,135364.0,84.0,4.7,,,,,,
1216,Sierra County,CA,2019-09,249139.0,47.0,3.8,,,,,,
1217,Alpine County,CA,2019-09,420685.0,78.0,5.1,,,,,,
1218,Los Angeles County,CA,2019-10,637259.0,13833.0,4.3,,,,,,
1219,San Diego County,CA,2019-10,600656.0,6394.0,3.1,,,,,,
1220,Orange County,CA,2019-10,750312.0,6422.0,2.7,,,,,,
1221,Riverside County,CA,2019-10,397988.0,7947.0,4.2,,,,,,
1222,San Bernardino County,CA,2019-10,357078.0,7419.0,3.7,,,,,,
1223,Santa Clara County,CA,2019-10,1224340.0,1996.0,2.4,,,,,,
1224,Alameda County,CA,2019-10,890156.0,1996.0,2.9,,,,,,
1225,Sacramento County,CA,2019-10,383778.0,2483.0,3.5,,,,,,
1226,Contra Costa County,CA,2019-10,700394.0,2121.0,3.0,,,,,,
1227,Fresno County,CA,2019-10,270449.0,1860.0,6.3,,,,,,
1228,Kern County,CA,2019-10,231433.0,2412.0,6.5,,,,,,
1229,Ventura County,CA,2019-10,618364.0,1707.0,3.5,,,,,,
1230,San Francisco County,CA,2019-10,1423896.0,986.0,2.1,,,,,,
1231,San Mateo County,CA,2019-10,1405200.0,835.0,2.0,,,,,,
1232,San Joaquin County,CA,2019-10,376543.0,1670.0,5.3,,,,,,
1233,Stanislaus County,CA,2019-10,328439.0,933.0,5.2,,,,,,
1234,Sonoma County,CA,2019-10,649087.0,1185.0,2.5,,,,,,
1235,Tulare County,CA,2019-10,228108.0,996.0,8.7,,,,,,
1236,Santa Barbara County,CA,2019-10,641701.0,1385.0,3.1,,,,,,
1237,Monterey County,CA,2019-10,598159.0,814.0,4.1,,,,,,
1238,Solano County,CA,2019-10,455459.0,802.0,3.5,,,,,,
1239,Placer County,CA,2019-10,517738.0,1455.0,3.0,,,,,,
1240,San Luis Obispo County,CA,2019-10,633535.0,1029.0,2.7,,,,,,
1241,Santa Cruz County,CA,2019-10,867553.0,598.0,3.7,,,,,,
1242,Merced County,CA,2019-10,280688.0,842.0,6.3,,,,,,
1243,Marin County,CA,2019-10,1171656.0,561.0,2.2,,,,,,
1244,Butte County,CA,2019-10,341543.0,633.0,4.3,,,,,,
1245,Yolo County,CA,2019-10,469926.0,381.0,3.5,,,,,,
1246,El Dorado County,CA,2019-10,473232.0,1337.0,3.2,,,,,,
1247,Shasta County,CA,2019-10,282570.0,761.0,4.1,,,,,,
1248,Imperial County,CA,2019-10,220191.0,139.0,23.1,,,,,,
1249,Kings County,CA,2019-10,230902.0,314.0,6.8,,,,,,
1250,Madera County,CA,2019-10,282553.0,793.0,5.8,,,,,,
1251,Napa County,CA,2019-10,697042.0,508.0,2.5,,,,,,
1252,Humboldt County,CA,2019-10,328218.0,408.0,3.2,,,,,,
1253,Nevada County,CA,2019-10,471482.0,1047.0,3.1,,,,,,
1254,Sutter County,CA,2019-10,320458.0,256.0,5.6,,,,,,
1255,Mendocino County,CA,2019-10,405724.0,460.0,3.3,,,,,,
1256,Yuba County,CA,2019-10,285384.0,273.0,5.2,,,,,,
1257,Lake County,CA,2019-10,244698.0,672.0,4.6,,,,,,
1258,Tehama County,CA,2019-10,264880.0,427.0,4.7,,,,,,
1259,Tuolumne County,CA,2019-10,,709.0,4.0,,,,,,
1260,San Benito County,CA,2019-10,621849.0,118.0,4.3,,,,,,
1261,Calaveras County,CA,2019-10,318925.0,700.0,3.5,,,,,,
1262,Siskiyou County,CA,2019-10,217362.0,331.0,4.8,,,,,,
1263,Amador County,CA,2019-10,324631.0,344.0,3.5,,,,,,
1264,Lassen County,CA,2019-10,174880.0,198.0,3.5,,,,,,
1265,Del Norte County,CA,2019-10,272099.0,143.0,5.5,,,,,,
1266,Glenn County,CA,2019-10,251330.0,106.0,4.6,,,,,,
1267,Colusa County,CA,2019-10,253689.0,82.0,7.8,,,,,,
1268,Plumas County,CA,2019-10,277708.0,499.0,5.2,,,,,,
1269,Inyo County,CA,2019-10,364188.0,81.0,3.0,,,,,,
1270,Mariposa County,CA,2019-10,300298.0,155.0,3.6,,,,,,
1271,Mono County,CA,2019-10,472868.0,273.0,4.2,,,,,,
1272,Trinity County,CA,2019-10,283720.0,236.0,4.6,,,,,,
1273,Modoc County,CA,2019-10,136094.0,83.0,4.9,,,,,,
1274,Sierra County,CA,2019-10,249540.0,42.0,4.2,,,,,,
1275,Alpine County,CA,2019-10,421640.0,70.0,5.7,,,,,,
1276,Los Angeles County,CA,2019-11,639992.0,12796.0,4.1,,,,,,
1277,San Diego County,CA,2019-11,602693.0,5701.0,3.1,,,,,,
1278,Orange County,CA,2019-11,750333.0,5515.0,2.7,,,,,,
1279,Riverside County,CA,2019-11,398493.0,7913.0,4.1,,,,,,
1280,San Bernardino County,CA,2019-11,358494.0,6977.0,3.7,,,,,,
1281,Santa Clara County,CA,2019-11,1228122.0,1563.0,2.5,,,,,,
1282,Alameda County,CA,2019-11,888265.0,1515.0,2.9,,,,,,
1283,Sacramento County,CA,2019-11,387407.0,2170.0,3.5,,,,,,
1284,Contra Costa County,CA,2019-11,703089.0,1783.0,3.0,,,,,,
1285,Fresno County,CA,2019-11,270745.0,1768.0,7.1,,,,,,
1286,Kern County,CA,2019-11,232162.0,2299.0,6.9,,,,,,
1287,Ventura County,CA,2019-11,619068.0,1667.0,3.7,,,,,,
1288,San Francisco County,CA,2019-11,1427244.0,838.0,2.1,,,,,,
1289,San Mateo County,CA,2019-11,1405348.0,732.0,2.0,,,,,,
1290,San Joaquin County,CA,2019-11,376876.0,1538.0,5.7,,,,,,
1291,Stanislaus County,CA,2019-11,329620.0,853.0,5.6,,,,,,
1292,Sonoma County,CA,2019-11,645549.0,1057.0,2.6,,,,,,
1293,Tulare County,CA,2019-11,228121.0,964.0,9.3,,,,,,
1294,Santa Barbara County,CA,2019-11,643865.0,1288.0,3.3,,,,,,
1295,Monterey County,CA,2019-11,599368.0,734.0,5.0,,,,,,
1296,Solano County,CA,2019-11,454498.0,688.0,3.6,,,,,,
1297,Placer County,CA,2019-11,519368.0,1249.0,3.0,,,,,,
1298,San Luis Obispo County,CA,2019-11,633413.0,948.0,2.7,,,,,,
1299,Santa Cruz County,CA,2019-11,867543.0,501.0,4.3,,,,,,
1300,Merced County,CA,2019-11,280353.0,747.0,7.1,,,,,,
1301,Marin County,CA,2019-11,1177332.0,437.0,2.3,,,,,,
1302,Butte County,CA,2019-11,343607.0,570.0,4.4,,,,,,
1303,Yolo County,CA,2019-11,465919.0,353.0,3.9,,,,,,
1304,El Dorado County,CA,2019-11,472331.0,1128.0,3.3,,,,,,
1305,Shasta County,CA,2019-11,283041.0,703.0,4.3,,,,,,
1306,Imperial County,CA,2019-11,220649.0,148.0,22.4,,,,,,
1307,Kings County,CA,2019-11,232264.0,308.0,7.6,,,,,,
1308,Madera County,CA,2019-11,284471.0,741.0,6.5,,,,,,
1309,Napa County,CA,2019-11,699177.0,438.0,2.8,,,,,,
1310,Humboldt County,CA,2019-11,329057.0,374.0,3.3,,,,,,
1311,Nevada County,CA,2019-11,472020.0,912.0,3.2,,,,,,
1312,Sutter County,CA,2019-11,320926.0,254.0,6.5,,,,,,
1313,Mendocino County,CA,2019-11,401678.0,427.0,3.7,,,,,,
1314,Yuba County,CA,2019-11,287704.0,247.0,5.6,,,,,,
1315,Lake County,CA,2019-11,244729.0,630.0,5.1,,,,,,
1316,Tehama County,CA,2019-11,267068.0,396.0,4.9,,,,,,
1317,Tuolumne County,CA,2019-11,,658.0,4.2,,,,,,
1318,San Benito County,CA,2019-11,620124.0,119.0,4.5,,,,,,
1319,Calaveras County,CA,2019-11,320433.0,665.0,3.6,,,,,,
1320,Siskiyou County,CA,2019-11,217590.0,307.0,5.4,,,,,,
1321,Amador County,CA,2019-11,325028.0,320.0,3.7,,,,,,
1322,Lassen County,CA,2019-11,175004.0,181.0,3.7,,,,,,
1323,Del Norte County,CA,2019-11,272468.0,122.0,5.9,,,,,,
1324,Glenn County,CA,2019-11,252313.0,96.0,5.1,,,,,,
1325,Colusa County,CA,2019-11,254550.0,79.0,11.1,,,,,,
1326,Plumas County,CA,2019-11,278273.0,414.0,6.4,,,,,,
1327,Inyo County,CA,2019-11,365265.0,77.0,3.2,,,,,,
1328,Mariposa County,CA,2019-11,300698.0,135.0,4.2,,,,,,
1329,Mono County,CA,2019-11,474016.0,233.0,4.2,,,,,,
1330,Trinity County,CA,2019-11,283469.0,225.0,5.3,,,,,,
1331,Modoc County,CA,2019-11,136385.0,78.0,5.9,,,,,,
1332,Sierra County,CA,2019-11,249742.0,36.0,4.2,,,,,,
1333,Alpine County,CA,2019-11,422204.0,62.0,6.0,,,,,,
1334,Los Angeles County,CA,2019-12,643197.0,10255.0,4.0,,,,,,
1335,San Diego County,CA,2019-12,605229.0,4754.0,3.0,,,,,,
1336,Orange County,CA,2019-12,748708.0,4367.0,2.6,,,,,,
1337,Riverside County,CA,2019-12,401398.0,7310.0,3.9,,,,,,
1338,San Bernardino County,CA,2019-12,359917.0,6113.0,3.5,,,,,,
1339,Santa Clara County,CA,2019-12,1230220.0,914.0,2.3,,,,,,
1340,Alameda County,CA,2019-12,890855.0,922.0,2.7,,,,,,
1341,Sacramento County,CA,2019-12,390681.0,1590.0,3.5,,,,,,
1342,Contra Costa County,CA,2019-12,707155.0,1177.0,2.9,,,,,,
1343,Fresno County,CA,2019-12,271258.0,1566.0,7.4,,,,,,
1344,Kern County,CA,2019-12,232671.0,2098.0,7.6,,,,,,
1345,Ventura County,CA,2019-12,622151.0,1328.0,3.6,,,,,,
